ADD,EBB,1218
ADD,ENU,3452
ADD,FBM,2605
ADD,FCO,4481
ADD,FIH,2985
ADD,FRA,5349
ADD,GDQ,421
ADD,GMB,475
ADD,HGA,584
ADD,HKG,8107
ADD,HRE,3110
ADD,JIB,556
ADD,JIJ,453
ADD,JIM,262
ADD,JNB,4068
ADD,JRO,1393
ADD,JUB,916
ADD,KGL,1550
ADD,KRT,1000
ADD,KWI,2446
ADD,LAD,3457
ADD,LBV,3388
ADD,LFW,4148
ADD,LHR,5920
ADD,LLW,2591
ADD,LOS,3916
ADD,LUN,2934
ADD,MBA,1450
ADD,MCT,2633
ADD,MPM,3939
ADD,MQX,506
ADD,NBO,1164
ADD,NDJ,2620
ADD,NIM,4021
ADD,OUA,4417
ADD,PNR,3354
ADD,PVG,8831
ADD,RUH,1964
ADD,SSG,3374
ADD,TLV,2593
ADL,SIN,5402
AKL,SIN,8408
AMH,ADD,353
AMS,FRA,367
ARN,ADD,5900
ARN,FRA,1223
ASO,ADD,476
AXU,ADD,575
AXU,LLI,243
BCN,FRA,1094
BEY,ADD,2783
BGF,DLA,977
BJM,KGL,176
BJR,ADD,334
BJR,LLI,185
BKK,ADD,6758
BKO,ADD,5116
BKO,LFW,1233
BLZ,ADD,2774
BLZ,JNB,1356
BLZ,LLW,246
BRU,CDG,251
BRU,FRA,305
BUD,FRA,835
BZV,ADD,2996
BZV,DLA,1105
CAI,ADD,2474
CAI,LCA,568
CDG,ADD,5581
CDG,BRU,251
CHC,SIN,8403
CKY,ABJ,1171
CKY,LFW,1681
COO,ABV,613
COO,ADD,4022
COO,NIM,792
DAR,ADD,1764
DAR,LLW,970
DAR,ZNZ,73
DIR,ADD,343
DIR,JIB,257
DIR,JIJ,120
DLA,ADD,3259
DLA,BZV,1105
DLA,LFW,968
DLA,NDJ,1076
DMM,ADD,2264
DUS,FRA,189
EBB,ADD,1218
EBB,KGL,340
ENU,ADD,3452
FBM,NLA,199
FCO,ADD,4481
FIH,LBV,860
FNA,MLW,373
FRA,ADD,5349
FRA,AMS,367
FRA,ARN,1223
FRA,BCN,1094
FRA,BRU,305
FRA,BUD,835
FRA,DUS,189
FRA,GOT,882
FRA,GVA,460
FRA,LIS,1874
FRA,LYS,545
FRA,MRS,776
FRA,MUC,299
FRA,MXP,490
FRA,OSL,1141
FRA,OTP,1449
FRA,PRG,406
FRA,TLS,898
FRA,WAW,896
FRA,ZRH,286
GDE,JIJ,385
GDQ,ADD,421
GDQ,LLI,179
GIG,GRU,337
GMB,ADD,475
GMB,ASO,210
GOT,FRA,882
GRU,LFW,6137
GVA,FRA,460
HGA,ADD,584
HKG,ADD,8107
HRE,ADD,3110
HRE,LLW,543
IAD,ADD,11563
JIB,ADD,556
JIB,DIR,257
JIJ,ADD,453
JIJ,DIR,120
JIJ,GDE,385
JIM,ADD,262
JIM,AMH,200
JNB,ADD,4068
JNB,BLZ,1356
JRO,ADD,1393
JRO,ZNZ,391
JUB,ADD,916
KGL,ADD,1550
KRT,ADD,1000
KWI,ADD,2446
LAD,ADD,3457
LBV,ADD,3388
LBV,FIH,860
LBV,LFW,1105
LBV,NSI,434
LBV,PNR,648
LCA,CAI,568
LFW,ABJ,582
LFW,ABV,734
LFW,ADD,4148
LFW,BKO,1233
LFW,CKY,1681
LFW,COO,127
LFW,DLA,968
LFW,GIG,5812
LFW,LBV,1105
LFW,LOS,233
LHR,ADD,5920
LIS,FRA,1874
LLI,ADD,334
LLI,AXU,243
LLI,GDQ,179
LLW,BLZ,246
LLW,DAR,970
LLW,HRE,543
LOS,ABJ,815
LOS,ADD,3916
LOS,LBV,959
LOS,LFW,233
LUN,ADD,2934
LUN,BLZ,700
LYS,FRA,545
MBA,ADD,1450
MBA,JRO,288
MCT,ADD,2633
MLW,ACC,1174
MLW,FNA,373
MPM,ADD,3939
MQX,ADD,506
MRS,FRA,776
MXP,FRA,490
NBO,ADD,1164
NDJ,ABV,918
NDJ,ADD,2620
NDJ,DLA,1076
NDJ,NIM,1401
NIM,ABV,745
NIM,ADD,4021
NIM,COO,792
NIM,NDJ,1401
NLA,ADD,2688
NSI,LBV,434
OSL,FRA,1141
OTP,FRA,1449
OUA,ADD,4417
PNR,ADD,3354
PNR,LBV,648
PRG,FRA,406
PVG,ADD,8831
RUH,ADD,1964
SIN,ADL,5402
SIN,AKL,8408
SIN,CHC,8403
SOF,FRA,1397
SSG,ADD,3374
TLS,FRA,898
TLV,ADD,2593
WAW,FRA,896
YYZ,ADD,11501
ZNZ,ADD,1691
ZNZ,JRO,391
ZRH,FRA,286
BHY,CTU,1138
CTU,BHY,1138
CTU,JNG,1269
CTU,LYG,1466
CTU,LZH,889
CTU,ZYI,446
HYN,WUH,740
JNG,CTU,1269
JNG,SHE,940
KMG,LZH,660
LYG,CTU,1466
LYG,SHE,883
LZH,CTU,889
LZH,KMG,660
LZH,SZX,483
LZH,XMN,886
SHE,JNG,940
SHE,LYG,883
SZX,LZH,483
WUH,HYN,740
XMN,LZH,886
ZYI,CTU,446
ALA,AUH,2930
AMM,AUH,1998
AMS,BEG,1410
AUH,ALA,2930
AUH,AMM,1998
AUH,BEG,3829
AUH,BEY,2129
AUH,BGW,1410
AUH,BSR,968
AUH,CAI,2378
AUH,DAC,3618
AUH,DME,3707
AUH,EBL,1663
AUH,GRU,12121
AUH,GVA,4926
AUH,HKG,6007
AUH,ICN,6837
AUH,IKA,1267
AUH,IST,3018
AUH,JAI,2136
AUH,JED,1614
AUH,KTM,3081
AUH,LOS,5808
AUH,MAN,5678
AUH,MED,1512
AUH,MNL,6984
AUH,NRT,8088
AUH,PEW,1947
AUH,PVG,6550
AUH,RUH,805
AUH,SAH,1475
AUH,SGN,5680
AUH,TSE,3288
BEG,AMS,1410
BEG,AUH,3829
BEG,LHR,1701
BEY,AUH,2129
BGW,AUH,1410
BKK,MDL,1025
BSR,AUH,968
CAI,AUH,2378
CGK,PER,3029
DAC,AUH,3618
DME,AUH,3707
EBL,AUH,1663
GRU,AUH,12121
GVA,AUH,4926
HRI,CMB,169
ICN,AUH,6837
IKA,AUH,1267
IST,AUH,3018
JAI,AUH,2136
JED,AUH,1614
KTM,AUH,3081
LIS,AGP,470
LIS,PXO,908
LOS,AUH,5808
MAN,AUH,5678
MDL,BKK,1025
MED,AUH,1512
MLE,HRI,873
MNL,AUH,6984
NRT,AUH,8088
OPO,AMS,1595
PER,CGK,3029
PEW,AUH,1947
PVG,AUH,6550
PXO,LIS,908
RUH,AUH,805
SAH,AUH,1475
SGN,AUH,5680
TSE,AUH,3288
JRO,WIL,236
LAU,WIL,467
NYK,UAS,86
NYK,WIL,142
UAS,NYK,86
WIL,JRO,236
WIL,NYK,142
WIL,UAS,221
LAD,SSY,309
SSY,LAD,309
AMS,LEJ,522
BEG,GVA,1116
BOD,GVA,554
CDG,LEJ,739
CTA,LMP,310
FLR,ZRH,456
GVA,BEG,1116
GVA,BOD,554
GVA,LUG,217
GVA,STR,359
GVA,TLS,473
GVA,VLC,922
GVA,ZRH,230
LEJ,AMS,522
LEJ,CDG,739
LEJ,ZRH,515
LMP,CTA,310
LMP,PMO,301
LUG,GVA,217
PMO,LMP,301
PMO,PNL,181
PNL,PMO,181
PNL,TPS,130
STR,GVA,359
TLS,GVA,473
TPS,PNL,130
TRN,ZRH,261
VLC,GVA,922
ZRH,FLR,456
ZRH,GVA,230
ZRH,LEJ,515
ZRH,TRN,261
AIA,CDR,90
ALS,DEN,289
ALS,FMN,223
ATL,TTN,1128
ATY,PIR,255
AUS,DEN,1249
BIS,DEN,831
BMI,DEN,1339
BMI,MCO,1509
BNA,DEN,1628
BNA,TTN,1134
BZN,DEN,843
CDR,DEN,356
CID,DEN,1112
CLE,CUN,2314
CLE,DEN,1928
CLE,PUJ,2845
CLE,TTN,605
CLT,TTN,779
CUN,CLE,2314
CUN,DEN,2689
CUN,MCI,2164
CUN,PIT,2253
CUN,STL,1998
CVG,TTN,854
CYS,DEN,144
CYS,WRL,405
CZM,DEN,2733
DCA,DEN,2369
DDC,DEN,470
DDC,LBL,119
DEN,AIA,290
DEN,ALS,289
DEN,AUS,1249
DEN,BIS,831
DEN,BMI,1339
DEN,BNA,1628
DEN,BZN,843
DEN,CID,1112
DEN,CLE,1928
DEN,CUN,2689
DEN,CYS,144
DEN,CZM,2733
DEN,DCA,2369
DEN,DSM,946
DEN,EUG,1600
DEN,FAR,1008
DEN,FAT,1355
DEN,FLL,2739
DEN,FMN,465
DEN,FSD,777
DEN,GEG,1343
DEN,GSO,2201
DEN,IAH,1387
DEN,ILG,2473
DEN,IND,1568
DEN,LAS,1009
DEN,LIR,3762
DEN,LIT,1239
DEN,MCI,855
DEN,MCO,2486
DEN,MDT,2367
DEN,MDW,1437
DEN,MKE,1438
DEN,MOT,972
DEN,MSN,1326
DEN,OKC,796
DEN,OMA,758
DEN,PDX,1592
DEN,PHF,2461
DEN,PIR,619
DEN,PSP,1247
DEN,PVR,2134
DEN,RSW,2584
DEN,SAN,1371
DEN,SBA,1471
DEN,SFO,1553
DEN,SJD,1918
DEN,SJO,3888
DEN,SNA,1360
DEN,STL,1236
DEN,TPA,2423
DEN,TYS,1866
DSM,DEN,946
DTW,ILG,709
DTW,TTN,745
EUG,DEN,1600
FAR,DEN,1008
FAT,DEN,1355
FLL,DEN,2739
FLL,TTN,1655
FMN,ALS,223
FMN,DEN,465
FMN,SOW,319
FSD,DEN,777
GEG,DEN,1343
GSO,DEN,2201
HON,PIR,164
IAH,DEN,1387
ILG,DEN,2473
ILG,DTW,709
ILG,MCO,1356
ILG,MDW,1049
ILG,RSW,1569
ILG,TPA,1449
IND,DEN,1568
IND,TTN,979
LAS,DEN,1009
LBL,DDC,119
LBL,DEN,450
LIR,DEN,3762
LIT,DEN,1239
MBJ,STL,2552
MCI,CUN,2164
MCI,DEN,855
MCO,BMI,1509
MCO,DEN,2486
MCO,ILG,1356
MCO,MDT,1373
MCO,TTN,1445
MDT,DEN,2367
MDT,MCO,1373
MDW,DEN,1437
MDW,ILG,1049
MDW,TTN,1097
MKE,DEN,1438
MOT,DEN,972
MSN,DEN,1326
OKC,DEN,796
OMA,DEN,758
ORD,PUJ,3192
PDX,DEN,1592
PGA,DEN,674
PHF,DEN,2461
PHX,SOW,207
PIR,ATY,255
PIR,DEN,619
PIR,HON,164
PIT,CUN,2253
PSP,DEN,1247
PUJ,CLE,2845
PUJ,ORD,3192
PUJ,STL,3089
PVR,DEN,2134
PVR,STL,2463
RDU,TTN,600
RSW,DEN,2584
RSW,ILG,1569
RSW,TTN,1657
SAN,DEN,1371
SBA,DEN,1471
SFO,DEN,1553
SJD,DEN,1918
SJO,DEN,3888
SNA,DEN,1360
SOW,FMN,319
SOW,PHX,207
STL,CUN,1998
STL,DEN,1236
STL,MBJ,2552
STL,PUJ,3089
STL,PVR,2463
TPA,DEN,2423
TPA,ILG,1449
TPA,TTN,1540
TTN,ATL,1128
TTN,BNA,1134
TTN,CLE,605
TTN,CLT,779
TTN,CVG,854
TTN,DTW,745
TTN,FLL,1655
TTN,IND,979
TTN,MCO,1445
TTN,MDW,1097
TTN,RDU,600
TTN,RSW,1657
TTN,TPA,1540
TTN,UST,1291
TYS,DEN,1866
UST,TTN,1291
WRL,CYS,405
AGP,SOF,2468
AMS,SOF,1753
BCN,SOF,1765
BOJ,LED,1925
BOJ,SOF,336
BOJ,SVO,1651
BOJ,VAR,78
BRU,SOF,1698
FRA,SOF,1397
LED,BOJ,1925
MAD,SOF,2247
OTP,SOF,300
PFO,SOF,1185
PMI,SOF,1762
PRG,SOF,1080
SOF,AGP,2468
SOF,AMS,1753
SOF,BCN,1765
SOF,BOJ,336
SOF,BRU,1698
SOF,MAD,2247
SOF,OTP,300
SOF,PFO,1185
SOF,PMI,1762
SOF,PRG,1080
SOF,SVO,1784
SOF,TLV,1559
SOF,VAR,364
SOF,VIE,804
SOF,WAW,1069
SOF,ZRH,1279
SVO,BOJ,1651
SVO,SOF,1784
SVO,VAR,1573
TLV,SOF,1559
VAR,BOJ,78
VAR,SOF,364
VAR,SVO,1573
VIE,SOF,804
WAW,SOF,1069
ZRH,SOF,1279
CAN,DMK,1701
CKG,DMK,1864
CNX,HDY,1325
CNX,HGH,2512
CNX,HKT,1187
CNX,KBV,1186
CNX,MFM,1569
DMK,CAN,1701
DMK,CKG,1864
DMK,DPS,2988
DMK,HAN,982
DMK,HGH,2724
DMK,HKG,1686
DMK,KKC,368
DMK,KMG,1268
DMK,MAA,2212
DMK,MDL,995
DMK,MFM,1649
DMK,NAW,831
DMK,NGB,2777
DMK,PEN,959
DMK,PNH,529
DMK,REP,351
DMK,SGN,741
DMK,SIN,1446
DMK,SZX,1697
DMK,WUH,2335
DMK,XIY,2426
DPS,DMK,2988
HAN,DMK,982
HDY,CNX,1325
HGH,CNX,2512
HGH,DMK,2724
HKG,DMK,1686
HKT,CNX,1187
HKT,UTH,1139
KBV,CNX,1186
KBV,SIN,933
KKC,DMK,368
KMG,DMK,1268
MAA,DMK,2212
MDL,DMK,995
MFM,CNX,1569
MFM,DMK,1649
NAW,DMK,831
NGB,DMK,2777
PEN,DMK,959
PNH,DMK,529
REP,DMK,351
SGN,DMK,741
SIN,DMK,1446
SIN,KBV,933
SZX,DMK,1697
UTH,HKT,1139
WUH,DMK,2335
XIY,DMK,2426
CTU,KHH,1855
HFE,TPE,839
INC,TPE,2066
KHH,CTU,1855
KHH,NNG,1250
NNG,KHH,1250
NNG,TSA,1387
TPE,HFE,839
TPE,INC,2066
TSA,NNG,1387
TSA,TYN,1643
TYN,TSA,1643
DEL,KDH,1131
DXB,KDH,1238
ESB,IST,366
GYD,KBL,1809
GYD,SVO,1955
JED,KWI,1219
KBL,ESB,3238
KBL,GYD,1809
KBL,KDH,463
KBL,KWI,2087
KDH,DEL,1131
KDH,DXB,1238
KDH,KBL,463
KWI,JED,1219
KWI,KBL,2087
SVO,GYD,1955
AMS,KEF,2038
ARN,KEF,2143
BLL,KEF,1967
BOS,KEF,3874
BRU,KEF,2148
CDG,KEF,2241
CPH,KEF,2144
DEN,KEF,5727
EWR,KEF,4177
FRA,KEF,2401
GLA,KEF,1347
IAD,KEF,4495
JFK,KEF,4163
KEF,AMS,2038
KEF,ARN,2143
KEF,BLL,1967
KEF,BOS,3874
KEF,BRU,2148
KEF,CDG,2241
KEF,CPH,2144
KEF,DEN,5727
KEF,EWR,4177
KEF,FRA,2401
KEF,GLA,1347
KEF,IAD,4495
KEF,JFK,4163
KEF,LGW,1935
KEF,LHR,1895
KEF,MAN,1653
KEF,MUC,2692
KEF,SEA,5811
KEF,SFB,5643
KEF,YEG,4922
KEF,YYZ,4171
KEF,ZRH,2631
LGW,KEF,1935
LHR,KEF,1895
MAN,KEF,1653
MUC,KEF,2692
SEA,KEF,5811
SFB,KEF,5643
SVG,KEF,1590
TRD,KEF,1633
YEG,KEF,4922
YYZ,KEF,4171
ZRH,KEF,2631
AKL,NAN,2156
APW,HNL,4200
APW,NAN,1210
BNE,NAN,2711
CXI,HNL,2151
CXI,NAN,3528
FUN,SUV,1061
HIR,VLI,1282
HNL,APW,4200
HNL,CXI,2151
HNL,NAN,5107
ICI,SUV,225
KDV,NAN,163
KDV,SUV,121
LBS,NAN,247
LBS,SUV,194
LKB,SUV,278
MEL,NAN,3867
NAN,AKL,2156
NAN,APW,1210
NAN,BNE,2711
NAN,CHC,2898
NAN,CXI,3528
NAN,HNL,5107
NAN,KDV,163
NAN,LBS,247
NAN,MEL,3867
NAN,RTA,588
NAN,SUV,122
NAN,SVU,228
NAN,SYD,3170
NAN,TBU,868
NAN,TRW,2179
NAN,TVU,308
NAN,VLI,966
RTA,NAN,588
SUV,AKL,2141
SUV,FUN,1061
SUV,ICI,225
SUV,KDV,121
SUV,LBS,194
SUV,LKB,278
SUV,NAN,122
SUV,SVU,161
SUV,SYD,3241
SUV,TBU,749
SUV,TVU,224
SUV,VBV,275
SVU,NAN,228
SVU,SUV,161
SVU,TVU,84
SYD,NAN,3170
SYD,SUV,3241
TBU,NAN,868
TBU,SUV,749
TRW,NAN,2179
TVU,NAN,308
TVU,SUV,224
TVU,SVU,84
VBV,SUV,275
VLI,HIR,1282
VLI,NAN,966
ABQ,DEN,563
ABQ,LAS,781
ABQ,MCI,1154
ABQ,MDW,1801
ABQ,PDX,1787
ALB,BWI,464
ALB,EWR,231
ALB,FLL,1942
ALB,MDW,1152
ALB,TPA,1821
AMA,DAL,519
AMA,DEN,579
AMA,MDW,1414
AUA,BWI,3038
AUA,MCO,2123
AUS,CUN,1484
AUS,ELP,849
AUS,HRL,441
AUS,MDW,1565
AUS,OAK,2405
AUS,SJC,2371
AUS,SMF,2379
BDL,BWI,456
BDL,MDW,1246
BHM,BWI,1097
BHM,DAL,943
BHM,LAS,2598
BHM,TPA,740
BNA,BWI,944
BNA,CHS,706
BNA,HOU,1078
BNA,MDW,636
BNA,PIT,743
BNA,PVD,1457
BNA,TPA,986
BOI,DEN,1042
BOS,CAK,882
BOS,MDW,1382
BUF,BWI,453
BUF,FLL,1880
BUF,MDW,752
BUR,LAS,359
BWI,ABQ,2682
BWI,ALB,464
BWI,AUA,3038
BWI,AUS,2157
BWI,BDL,456
BWI,BNA,944
BWI,BUF,453
BWI,CLE,505
BWI,CMH,541
BWI,CUN,2240
BWI,DAY,652
BWI,DEN,2394
BWI,FLL,1493
BWI,FNT,727
BWI,IND,828
BWI,ISP,353
BWI,LAS,3381
BWI,LAX,3740
BWI,MBJ,2302
BWI,MCO,1269
BWI,MDW,981
BWI,MEM,1265
BWI,MHT,606
BWI,MSY,1606
BWI,NAS,1574
BWI,ORF,257
BWI,PIT,338
BWI,PUJ,2427
BWI,PVD,527
BWI,PWM,726
BWI,ROC,446
BWI,RSW,1483
BWI,SAN,3686
BWI,SAT,2262
BWI,SDF,795
BWI,SJU,2525
BWI,STL,1184
BWI,TPA,1358
CAK,BOS,882
CAK,LGA,637
CAK,MCO,1389
CAK,TPA,1442
CHS,BWI,761
CHS,MDW,1199
CHS,TPA,597
CLE,MDW,492
CLT,MDW,940
CMH,BWI,541
CMH,MDW,454
CMH,RNO,3130
CMH,STL,657
CRP,LBB,774
CUN,AUS,1484
CUN,BWI,2240
CUN,MDW,2309
CUN,MKE,2438
CUN,SAT,1499
DAL,AMA,519
DAL,AUS,305
DAL,BHM,943
DAL,HOU,386
DAL,LBB,471
DAL,LIT,476
DAL,MAF,512
DAL,MCI,742
DAL,MSY,701
DAL,OKC,291
DAL,SAT,399
DAL,SEA,2684
DAL,SFO,2370
DAL,SLC,1607
DAL,STL,878
DAY,BWI,652
DAY,TPA,1335
DCA,MKE,1019
DEN,ABQ,563
DEN,AMA,579
DEN,BWI,2394
DEN,CMH,1853
DEN,ONT,1316
DEN,ORF,2493
DEN,SAT,1280
DEN,SMF,1460
DEN,TUS,1029
DSM,MDW,492
ELP,PHL,2929
ELP,SAT,797
EWR,BNA,1201
EWR,MDW,1141
FLL,BWI,1493
FLL,HOU,1538
FLL,MKE,2004
FLL,MSY,1083
FNT,BWI,727
FNT,MCO,1631
FNT,TPA,1670
GRR,STL,614
GSP,MDW,905
HOU,AUS,238
HOU,BWI,2003
HOU,CHS,1491
HOU,CLT,1479
HOU,CRP,301
HOU,DAL,386
HOU,DEN,1422
HOU,GSP,1358
HOU,HRL,446
HOU,ISP,2355
HOU,LAS,1985
HOU,LAX,2232
HOU,LIT,634
HOU,MCI,1075
HOU,MCO,1364
HOU,MDW,1510
HOU,MSY,486
HOU,OKC,675
HOU,PHX,1639
HOU,PVD,2526
HOU,RDU,1688
HOU,SAT,309
HOU,SNA,2180
HOU,TPA,1255
HOU,TUL,731
HRL,HOU,446
HRL,MAF,774
IAD,DEN,2332
IAD,MDW,927
IAD,TPA,1307
ICT,DAL,537
ICT,MDW,946
IND,BWI,828
IND,LAS,2553
IND,MCI,724
ISP,BWI,353
ISP,FLL,1761
ISP,MCO,1565
ISP,SNA,3997
ISP,TPA,1665
JAN,HOU,578
JAN,MCO,945
JAX,BWI,1068
LAS,AUS,1751
LAS,BUR,359
LAS,BWI,3381
LAS,HOU,1985
LAS,IND,2553
LAS,MDW,2442
LAS,MKE,2447
LAS,OAK,654
LAS,PVD,3794
LAS,RNO,556
LAS,SAN,416
LAS,SAT,1717
LAS,SMF,639
LAS,SNA,364
LAS,TPA,3187
LAS,TUS,587
LAX,HOU,2232
LAX,MDW,2812
LAX,MKE,2821
LAX,PWM,4243
LBB,DAL,471
LBB,HRL,919
LBB,LAS,1244
LGA,CAK,637
LGA,MDW,1164
LIT,BWI,1466
LIT,DAL,476
LIT,STL,476
MAF,DAL,512
MBJ,BWI,2302
MBJ,MDW,2752
MCI,BWI,1552
MCI,DAL,742
MCI,IND,724
MCI,LAS,1829
MCI,MDW,650
MCI,MKE,700
MCI,MSY,1112
MCI,PDX,2379
MCI,SFO,2406
MCI,STL,380
MCI,TPA,1687
MCO,ALB,1729
MCO,AUA,2123
MCO,BWI,1269
MCO,CAK,1389
MCO,HOU,1364
MCO,ISP,1565
MCO,JAN,945
MCO,MDW,1595
MCO,MSY,886
MCO,STL,1420
MDW,ABQ,1801
MDW,ALB,1152
MDW,AUS,1565
MDW,BDL,1246
MDW,BHM,919
MDW,BNA,636
MDW,BOS,1382
MDW,BUF,752
MDW,BWI,981
MDW,CHS,1199
MDW,CLE,492
MDW,CLT,940
MDW,CMH,454
MDW,CUN,2309
MDW,DSM,492
MDW,EWR,1141
MDW,GSP,905
MDW,HOU,1510
MDW,IAD,927
MDW,ICT,946
MDW,JAN,1073
MDW,LAS,2442
MDW,LAX,2812
MDW,LGA,1164
MDW,LIT,876
MDW,MBJ,2752
MDW,MCI,650
MDW,MCO,1595
MDW,MEM,774
MDW,MHT,1345
MDW,MSY,1330
MDW,OAK,2961
MDW,OKC,1111
MDW,OMA,679
MDW,ONT,2740
MDW,ORF,1131
MDW,PDX,2811
MDW,PHL,1073
MDW,PHX,2320
MDW,PIT,646
MDW,PUJ,3168
MDW,PVD,1353
MDW,RDU,1016
MDW,ROC,840
MDW,RSW,1782
MDW,SAN,2776
MDW,SAT,1668
MDW,SDF,437
MDW,SEA,2782
MDW,SFO,2977
MDW,SJC,2950
MDW,SLC,2020
MDW,SMF,2874
MDW,STL,404
MDW,TPA,1607
MDW,TUL,938
MDW,TUS,2314
MEM,BWI,1265
MEM,HOU,780
MEM,MDW,774
MEM,TPA,1055
MHT,BWI,606
MHT,MDW,1345
MHT,MSP,1753
MHT,TPA,1939
MKE,BOS,1381
MKE,BWI,1029
MKE,CUN,2438
MKE,DCA,1019
MKE,FLL,2004
MKE,LAS,2447
MKE,LAX,2821
MKE,MCI,700
MKE,MSY,1456
MKE,RSW,1908
MKE,SEA,2719
MKE,SFO,2962
MKE,STL,511
MKE,TPA,1733
MSP,OAK,2534
MSY,BWI,1606
MSY,DAL,701
MSY,EYW,1034
MSY,FLL,1083
MSY,HOU,486
MSY,LAS,2410
MSY,MCI,1112
MSY,MCO,886
MSY,MDW,1330
MSY,MKE,1456
MSY,SAN,2568
MSY,STL,974
MSY,TPA,784
NAS,BWI,1574
OAK,CMH,3387
OAK,DEN,1537
OAK,LAS,654
OAK,MDW,2961
OAK,OKC,2208
OAK,SNA,597
OKC,BWI,1894
OKC,DAL,291
OKC,HOU,675
OKC,LAS,1584
OKC,MDW,1111
OKC,STL,742
OMA,MDW,679
OMA,SAN,2109
OMA,STL,549
ONT,DEN,1316
ONT,LAS,317
ORF,BWI,257
ORF,MDW,1131
PDX,MDW,2811
PDX,OKC,2385
PHL,ICT,1935
PHL,MDW,1073
PHX,HOU,1639
PIT,BWI,338
PIT,MDW,646
PIT,TPA,1408
PUJ,BWI,2427
PUJ,MDW,3168
PVD,BWI,527
PVD,LAS,3794
PVD,MDW,1353
PVD,SAN,4123
PVD,SLC,3360
PWM,BWI,726
RDU,BNA,710
RDU,MDW,1016
RDU,SFO,3853
RNO,DEN,1291
RNO,MDW,2698
ROC,MCO,1666
ROC,MDW,840
RSW,BWI,1483
RSW,MDW,1782
SAN,BWI,3686
SAN,HOU,2108
SAN,LAS,416
SAN,MCI,2142
SAN,RNO,787
SAN,SAT,1814
SAN,SDF,2898
SAN,SJC,671
SAT,BWI,2262
SAT,CUN,1499
SAT,DAL,399
SAT,DEN,1280
SAT,HOU,309
SAT,LAS,1717
SAT,LAX,1945
SAT,MDW,1668
SAT,STL,1266
SAT,TPA,1562
SDF,BWI,795
SDF,MDW,437
SEA,BWI,3748
SEA,MDW,2782
SEA,MKE,2719
SFO,MDW,2977
SFO,MKE,2962
SFO,ORF,4045
SJC,DEN,1522
SJC,LAS,620
SJC,SAN,671
SJD,SNA,1414
SJU,ONT,5370
SLC,MDW,2020
SLC,MHT,3333
SMF,DEN,1460
SMF,LAS,639
SMF,SAN,773
SMF,SNA,650
SNA,LAS,364
SNA,OAK,597
SNA,SFO,598
SNA,SJD,1414
STL,BNA,437
STL,BWI,1184
STL,CMH,657
STL,DAL,878
STL,FLL,1702
STL,GRR,614
STL,LAS,2202
STL,MCI,380
STL,MDW,404
STL,MKE,511
STL,MSY,974
STL,OKC,742
STL,OMA,549
STL,RDU,1072
STL,SAT,1266
STL,TPA,1400
TPA,ALB,1821
TPA,BHM,740
TPA,BWI,1358
TPA,CAK,1442
TPA,DAY,1335
TPA,HOU,1255
TPA,ISP,1665
TPA,MCI,1687
TPA,MDW,1607
TPA,MKE,1733
TPA,MSY,784
TPA,PDX,4013
TPA,PIT,1408
TPA,PVD,1832
TPA,SAT,1562
TPA,SEA,4051
TPA,STL,1400
TUL,DEN,870
TUS,LAS,587
TUS,MDW,2314
TUS,SJC,1160
AOG,PVG,1112
BAV,SHA,1456
CKG,TXN,1121
CTU,TXN,1378
DSN,XIY,569
FUG,SHA,560
GMP,SHA,866
HET,SHA,1371
JMU,TAO,1443
JNG,SHA,650
JNZ,PVG,1109
JXA,TAO,1353
KHN,SHA,584
KWL,SHA,1290
LHW,SHA,1736
LYG,SHA,440
LYI,SHA,507
MIG,PVG,1620
NDG,TAO,1255
PUS,PVG,801
PVG,AOG,1112
PVG,JNZ,1109
PVG,MIG,1620
PVG,PUS,801
PVG,SHP,999
PVG,SWA,993
PVG,TOY,1544
PVG,TSN,975
PVG,WXN,1275
PVG,YCU,1095
SHA,BAV,1456
SHA,FUG,560
SHA,GMP,866
SHA,HET,1371
SHA,JNG,650
SHA,KHN,584
SHA,KWL,1290
SHA,LYG,440
SHA,LYI,507
SHA,SHE,1177
SHA,TXN,337
SHA,TYN,1080
SHA,WNZ,368
SHA,YIH,943
SHE,SHA,1177
SHP,PVG,999
TAO,JMU,1443
TAO,JXA,1353
TAO,NDG,1255
TOY,PVG,1544
TSN,PVG,975
TXN,CKG,1121
TXN,CTU,1378
TXN,SHA,337
TYN,SHA,1080
WNZ,SHA,368
WXN,PVG,1275
XIY,DSN,569
YCU,PVG,1095
YIH,SHA,943
AAY,SAH,855
ADE,AHB,653
ADE,DMM,1596
ADE,GXF,534
ADE,MGQ,1203
ADE,RIY,512
ADE,SAH,307
ADE,SHJ,1772
AHB,ADE,653
AHB,SAH,349
AXK,SAH,298
DMM,ADE,1596
DMM,TAI,1539
GXF,ADE,534
GXF,SAH,492
HOD,SAH,156
JIB,SAH,452
JIB,TAI,260
RIY,ADE,512
RIY,SAH,561
RIY,SCT,539
RIY,SHJ,1348
SAH,AAY,855
SAH,ADE,307
SAH,AXK,298
SAH,GXF,492
SAH,HOD,156
SAH,RIY,561
SAH,TAI,199
SCT,RIY,539
SHJ,ADE,1772
TAI,DMM,1539
TAI,JIB,260
TAI,SAH,199
AAR,AGP,2458
AAR,PMI,1950
AAR,STN,835
ACE,BCN,1974
ACE,BGY,2758
ACE,BLQ,2796
ACE,BOH,2620
